Signature,Block Time,Human Time,Action,From,To,Amount,Flow,Value,Decimals,Token Address, Multiplier
61ESDhKqbspz7ruBa8wtE17FEe2BZbogRy91geRwnSykT2JhMxWNUGF7Z76SttKfybNG1s9jpqbAuTNnYYipxLut,1761134553,2025-10-22T12:02:33.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,AMLVMpUEramtxvbpVRNNMerVzdrHXiJY4W6qpHv2sj8L,10000000,out,1.8511,9,SOL,1.0
4gE6TzumRxrhps8YUoDb28PahBiCAcTMz1Gjvsm6Fto6DKPSbokHMjz7YXmAN8HyhBGyopV31Tx2s4yE9SCFNRs9,1761134092,2025-10-22T11:54:52.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,4Wr9pc6PgrGfo9nKJGmJaburfyJUAsyuSQBrMFcZsNuA,10000000,out,1.852,9,SOL,1.0
5N5ptTQneVtGkMymNm8CRsxWFTjELqTya8js6T57fLX7TioYZZ9t7ZMqbuQqwR8sHmSRUkjXsrUEjPLptEQf4Pgh,1761133282,2025-10-22T11:41:22.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,G5GqBjstWXCw7ChdB8piffepH6dWDi2v2ur3zp6XTKSj,10000000,out,1.8572,9,SOL,1.0
5Ki6ZyPfypENGC2iHUKQ8vvKaoTqDsVgx1ozcNunFinHss26f9okrgpKiRqi5v7nuQf1kwVte7KJ2oQ6E3i2q3Go,1761132793,2025-10-22T11:33:13.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,2NEgDLEQdW5gvha7ADPFr76UY6mZXZws5cvtqbp2G5EZ,10000000,out,1.8505,9,SOL,1.0
3rmUYMpVmPbW9NmpjKT8XxQmssJo5WF6XKNubyi6F97Bk34vWY7AcvDn3XPGryNj3A4NiTh3Vn7ijdqf8uSCqfLK,1761132675,2025-10-22T11:31:15.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,H7Vv2i7rmoABHKbJaeWTyxPtYi5k193JefNAn4L44rAf,10000000,out,1.8505,9,SOL,1.0
5qfNYamC3WAqaXmY1zZNzdwEEQFpvdPj2Tw7Ahw3g1wuiUSzxgguZQ1wE8p8ZWCydK5fvQxvjudbtTyLYJmept9k,1761130463,2025-10-22T10:54:23.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,BmK6owd7zhVA37L9HyD4asi7aVt3qps76q1BHpwGh35L,10000000,out,1.8347,9,SOL,1.0
tTVsFoBW2r7a81N2qdon3VQz7WDfiz3GNp2pKNxVfECStS9j8NizBzR7w3LHSRyN7iAmWzUdggndt4v4earMrew,1761129673,2025-10-22T10:41:13.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,FkMSdAEd6wGcqeL7LRggXptDgTHm5BiuVZx53tQa7WMc,10000000,out,1.8414,9,SOL,1.0
37xpvUH6tA6hHtXCZX5rTKBPZTLMfPnEtWi5xe2Pxbf5EiKtfAT5QuAt24DkMWeVvpBM4YSQdKWKCx2yQJjqK6Lt,1761129563,2025-10-22T10:39:23.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,9sVBqAwsNkn2XoK3swngKWe17BwET23m5kandq6EriPM,10000000,out,1.8414,9,SOL,1.0
Dqo8AMNPGHDcqbguzSJs4chuRW4ssmhNUioL8MYpGaBnp2ZhyCtunm5qBFQzBGZEc67qUd7qr9yGGAMuPP5zgKK,1761127912,2025-10-22T10:11:52.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,3dB8hA3F7FzDiBpnduq438z9n7zurr56CVg4XogFvRzt,10000000,out,1.8456,9,SOL,1.0
3n1yUF2t7CCHUfkopz65y5Nekza2xWoN3iqPvv6EQu6PhVWfVHzJqmKc1q2JCBbm9cxrHCUmQmcucFtUWuaiELam,1761127854,2025-10-22T10:10:54.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,6raiXpUH7EegpCMv2mHwqu7kqw9ja1sby6APYYa1vta9,10000000,out,1.8456,9,SOL,1.0
4buMqmm1QKQ9H1cBFbN7o7L6hcTJEphkTrszFohmudnt6bpv7R5BQhNZecwvZUtsqVzSxdvqEzKCSLYxuCwV6dc2,1761125562,2025-10-22T09:32:42.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,6fP34FbTFSr97eMad8vUVG3S5vNY4uSQ3BXoH1mgUaof,10000000,out,1.8454,9,SOL,1.0
44Uxqz6CXhYC2MPxcjyCLGkyvZEmNqR1a8SxSoQ8vNFSLvDF27BkpLF41iDFZFSqwSxpwsSUaP1aykaumeyRvPSz,1761124932,2025-10-22T09:22:12.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,Cep5NtKBLu47NajcNyrG2ubJ7THoDav5T5qrfzciPmeR,10000000,out,1.8398,9,SOL,1.0
3yEWCR6hgPD6EhkFHEJDtS9vP78M44eGQhHtauQpm2FEoLyTqv9P5xrNqWgYELsNjKyptbfWAWGCPeZNwT6EpoN7,1761123884,2025-10-22T09:04:44.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,8QBiMFBJuFoyv2H9kPytH7YnN5bNDUoU6tg1MR6ZHrFL,10000000,out,1.8483,9,SOL,1.0
5fEYiHpLxcbe7WfQDuUXA2UntSuNN3fyRDPzHmWcTow2S8hUQB9DUgq8cYabQKqTcNVqL6JVLMAsJFt8jGowApYb,1761121440,2025-10-22T08:24:00.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,CwcbjSDvy5W5PGaNUKbs87zSfsTwMZCSRZu9qSe7zU5y,61766648,out,61.77,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.0
5fEYiHpLxcbe7WfQDuUXA2UntSuNN3fyRDPzHmWcTow2S8hUQB9DUgq8cYabQKqTcNVqL6JVLMAsJFt8jGowApYb,1761121440,2025-10-22T08:24:00.000Z,CREATE ACCOUNT,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,Bk51UMJbxToZVLQkZ3e4JtySX3p5gqu8PHge4Lm9vr6i,2039280,out,0.3763,9,SOL,1.0
3AGJNRwGDGemkB5gQvnLxPK9wBJ5Ama73X8UjQmkiaNybSwYXpJefm1vsbykZc7UmFUsxZZEM9ofAuASaLJctRam,1761121401,2025-10-22T08:23:21.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,H8kfkAEST6pLWvRamdptEx3SA6RWVPhAtwEVYJTaftcy,103835062,out,103.84,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.0
3AGJNRwGDGemkB5gQvnLxPK9wBJ5Ama73X8UjQmkiaNybSwYXpJefm1vsbykZc7UmFUsxZZEM9ofAuASaLJctRam,1761121401,2025-10-22T08:23:21.000Z,CREATE ACCOUNT,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,7ASsbtw2Ut2yHi6NwJGQ4ky4hwb44WGwBeJubicFw7k1,2039280,out,0.3763,9,SOL,1.0
5JzS1odzUw16dV5dm6u6WeVbq8fPbDVNszfUopHidFP96okodhXYMY1ckZezNoakE6jMmN67C8GFBpERRjDEoXHm,1761121380,2025-10-22T08:23:00.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,6SpCNXMSabAiHvGvjyqNww2kt7sXunqbwtZQWnfskVFJ,188015348,out,188.02,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.0
3U2V6FvEkmuWTr7FCH4N2KWH6Hz7aNTKyFbtwETKiyfwDeKPqPTC4PubtL1MNH9y2hwUG5BJZDgfYDriSkQFWJCU,1761121340,2025-10-22T08:22:20.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,5SoaZDhB7sQW9RQqVz1X6ueTqB8VmAZEuoBJ8PxJs6Mw,183535613,out,183.54,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.0
2BQ9LQvmsDzLgTr8G8jQh8La36PnD6MjADyH5LvUK6sjDoKvFjLTRj39j38QN1TAq4na5y6m4cLFfNy3X32FwWsm,1761121300,2025-10-22T08:21:40.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,DvNFCkCUjEn6L3UVjUpFoUQBcwfJeKNeV7igWxSkbUvn,209983850,out,209.98,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.0
2BQ9LQvmsDzLgTr8G8jQh8La36PnD6MjADyH5LvUK6sjDoKvFjLTRj39j38QN1TAq4na5y6m4cLFfNy3X32FwWsm,1761121300,2025-10-22T08:21:40.000Z,CREATE ACCOUNT,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,7ahmaS9J7EjJz3fAWYXPVBXeoYZxyeSNBjJ6x7Hmgjws,2039280,out,0.3761,9,SOL,1.0
L48TTjjHcXxGJEvxWyT42yCLSPMiuMVmbFUXynF7z3mJ3hjumT8ehqJtJ1H5Cd72biLBWLtJdv3Pn73z8x7ocNc,1761121261,2025-10-22T08:21:01.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,HeCRWAcN2ShuLeLpo2Rxb3u4LYeJDPuhKd9oMLBetR1w,59343453,out,59.34,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.0
L48TTjjHcXxGJEvxWyT42yCLSPMiuMVmbFUXynF7z3mJ3hjumT8ehqJtJ1H5Cd72biLBWLtJdv3Pn73z8x7ocNc,1761121261,2025-10-22T08:21:01.000Z,CREATE ACCOUNT,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,8euem7MVjPv1XuhfLUa8pomCsUynudbMcYaSRcpZ5Vd2,2039280,out,0.3761,9,SOL,1.0
2zhQ9AWytFgWdyQcV5WseX7X9K2Rc9CQSVgo5fw2xdXzBpfNP7Dqsyi66KTjSgP2PttNY873kcnu1G3vM6RNRvKh,1761121201,2025-10-22T08:20:01.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,BwvGjkiiyaNkn4A5jeXh9FPpLKjiN1DA3G4dLagHX4DH,266091247,out,266.09,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.0
2zhQ9AWytFgWdyQcV5WseX7X9K2Rc9CQSVgo5fw2xdXzBpfNP7Dqsyi66KTjSgP2PttNY873kcnu1G3vM6RNRvKh,1761121201,2025-10-22T08:20:01.000Z,CREATE ACCOUNT,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,AgypQPQ9rLA78gEHd4UdcN4uKgwDPH3K4P1imX76uwHo,2039280,out,0.3761,9,SOL,1.0
2ULuq5bMkSegVLEWPnuBeqQv9Psih5nuxznSBDW4YPAV8ZXoTPYeVBNZzsWiGAJnAUzPzrPz4Gj6MoGPWvUpAf8X,1761120563,2025-10-22T08:09:23.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,6VJW8ZyqdAzw7Ls2aWQZRVe8iFpJSPot1i64JBCPJTns,10000000,out,1.8472,9,SOL,1.0
37YApKHBmVZygKJR9BviT9Houo9DJdcHP2B88Rxx8KbTKBs9Z7epPAaokXMLWyEhiay3q68PgbHtmiEG22Cyj3zk,1761118842,2025-10-22T07:40:42.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,2Py5WDUFKkKmjrpDnEQLeeAnYLqrfTh9j1AvEmDKSTVa,10000000,out,1.8441,9,SOL,1.0
ikNzjDaJgdUiDwvDTmnDyBGT1VzLRYZMLSLN5wHmEATGuGkfpMEU2MNbcGvynCg7BSvAoXgfuC3TAG1GKmHSxDm,1761117162,2025-10-22T07:12:42.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,CAEvzQ8eRgfqEnp3bK9CJWeyHKq5Z8XLnwMfCBgCLFMk,10000000,out,1.8388,9,SOL,1.0
5yMkqLbSrZjrLkYVr84CqUqmoNU9iHJdzWqY4HkwFaSEkMCTE6dR3iT4Yx8rdth1Doeg7mJ6bYAZTzjPm5f3Vsk7,1761110722,2025-10-22T05:25:22.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,DVCdcdia6cSTEAovTf1M4nXEjaPADk3QQE47VwgDxfpb,10000000,out,1.8493,9,SOL,1.0
4koZt6sj7o2aZRcxdLbKhzUyB7J3nqABrBpGGBHnG7iTcohBhdGnxWj1d9abxajBMzGTR3TNky9WxNx13f1TDQyY,1761110391,2025-10-22T05:19:51.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,3vmJQt4EyK5oK9BmQEnB4F29Jth4PJfxn53sKo1SqyvC,10000000,out,1.8543,9,SOL,1.0
4UZqwwAyPgVqhLsVtn54pQkWdVgPZMu2FCq4TvpKRWdwKYr1jji9RMgUq1c7Hg268CdD7wSikUufr9CHP6DDmZAa,1761086232,2025-10-21T22:37:12.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,DCuG4QsaBv9rNiuPzMMPuVFcGGS1bKD88F2TKAWWcskZ,10000000,out,1.8862,9,SOL,1.0
3zseoEYJAA3poi9ThKNhEKXjiA2uQwRRMU1GFMtYqDuWBWzhFdTJhivELABhPMNyw9MVJsNMxtstefZyH8SRpqh8,1761084261,2025-10-21T22:04:21.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,FJEZeBD4KDGQcwQUj4jwufTf2LzPHZzm3pDes893BUjr,10000000,out,1.9147,9,SOL,1.0
36ueBFPDbjARCTpb3mdT5xivushnbxx1uat98LzWxKoHrACUMvC6oEaWRP4t2pTzx5HexYQhmnt1jffMJ7nATgyZ,1761080001,2025-10-21T20:53:21.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,AfyZJDM513iCZcYWcCqSBXrJyeXLtAbRAHEQ4LhrDJBj,10000000,out,1.9148,9,SOL,1.0
3UexV3P8WrbSiq5KSvCycb7LbNkfTrrhZzfB6XXX1s23Dz1qWEuw35hiSqGmXAEmYwzxRksE2oiBK58rtR84ECG1,1761079154,2025-10-21T20:39:14.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,AiZkL9wPjxswY4r4yQwV52ZYSPtUur95PtkdXyD8cn4g,10000000,out,1.9138,9,SOL,1.0
43KdBBDC3KVhz8ziNau3P6V52MaAoiSSbpn8JMMWGgXLXYcRKhnTb7SmuGhyVnTKk1TRTwErm8qemLQ2db88wFUt,1761077480,2025-10-21T20:11:20.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,K9eqTaJj6AffC6pXNJjMugWLbQ94Es5LrpA4GHY2S8E,10000000,out,1.9302,9,SOL,1.0
3361DxK2sVeFDVQvKXkNTAcGkVRauC9djFSmi2CiZUod5Pz3mGy6Ubw6kLizJpm5ehB84Qt8nhbiZCYVDktz8V4Y,1761077421,2025-10-21T20:10:21.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,8kbNp5MT7un23Uv5AVMgk4nUscCRbAWRr2NyNNpG84Vo,10000000,out,1.9386,9,SOL,1.0
37bsodC1jgZzh5EP7ntdErpdzgMFdXEhLWgEMwDo7xgENYx8kVRWFTs24ni2ZexWTuwzfy9tJokiptYZpKGpPJgM,1761076280,2025-10-21T19:51:20.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,AYsz5mkqAZQoQf4x96RTKJSMR2sxPmfNUFqTkPp9DzCY,10000000,out,1.9431,9,SOL,1.0
4r3s2qDYmZDDBfkVomviTuvGvY4v4RNU72Za9QcHxEbAo8hmvALbgF3BgDpzhxDJaJvA6weNuPko4YBZzu9WqAby,1761075771,2025-10-21T19:42:51.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,5dUGnpnvaKimuTfksnNbeE1RF8hFQG3otDxf4SUafxLg,10000000,out,1.9423,9,SOL,1.0
3zvnRjiwPyj8MUFupP2ZEweKJVnt3jdRUhWHobXDZD9qVAySeLYjNP28SkjDcEfbyJzFTEcTUqfCGNx22ZZLsh4v,1761075291,2025-10-21T19:34:51.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,BEhTwtLTRHPQYBeTbbkJ4VcWL4aysTgdeQksHfE7rokU,10000000,out,1.9354,9,SOL,1.0
47xuts87Z96qZ9JRJ7GWbvcaCv41Au1kNzTrTkeTM3jgNdHbNDCxZCmxoyKbvSbb4C6sZ8jAE8Fcd1wmsqeC86iX,1761075240,2025-10-21T19:34:00.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,Fq2Hh2ad7bqMxHbRG5JMRxhLHzYeTWv46eMCWeCfQAm8,10000000,out,1.9354,9,SOL,1.0
4pnbdqZhsnjrJYdRQLdRYGAKADRGgoshmBgGpdRcNxXEJmG7MzY4grUCNZmK1F4k9y9D32sichbobKtwti1ZcaPs,1761075161,2025-10-21T19:32:41.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,8jk2b9BrifEsMGYbewubMM4ew9K6FfuKp223iLWkct1z,10000000,out,1.9354,9,SOL,1.0
44qKuzBxa2d2bMLmJF9rByoqJH5nZemjUmq3fHx6eHnx8eeaBVFqeHN6J5hYGzuB8pxM81xnkbSzjK1b4pvxBMH,1761075110,2025-10-21T19:31:50.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,3EByXmWRrQC6n93rZUnBe7LD5K7U9EfYqLjhZ6UNN8uG,10000000,out,1.9354,9,SOL,1.0
4vzD5iMQEzFUX3C77LWvTVj413Fpnrf1vrz4AuXBsecBGh3cQeKptToLbexvEWc8DmGr1KANN2rgiEdxsEbJZenB,1761074880,2025-10-21T19:28:00.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,5ndWYEvKvTjxgcEEVUNpgDT92zFyc7CKtn86dZHLPri8,1110927774,out,1110.93,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.0
4VyTgjE9EEy4sG8UGi3BB6CssFTUWEQbDMLMnhRRejYgCy1regM8xWgC6WD1T4ry7t3CDD316QryVJchbXkKyiJi,1761074861,2025-10-21T19:27:41.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,8H1kv1C6LsSBcJqnSmBfawFgKH8VDwDXasAqcrfsVbJg,177879404,out,177.88,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.0
25FJ5DzwBxyVia3QgtLjNbdH7rwnYBKgng3GhXShfkso3XEVpncgn2UcAaT83UQiWcSryVmta6ravVAD598LpS3Z,1761074799,2025-10-21T19:26:39.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,5wxxn7gCPTUPaBR9YnRB9a3jxxmBpxNp54jM1PJFcufq,10000000,out,1.9334,9,SOL,1.0
2J5uTMRDkfLdnaPrN4hSGNdmWSB2xMhNammViMArZLGdwhmh87HztvDbBsbgNYpsqi5pYZ8QKaAj3osJCQChFYbb,1761074250,2025-10-21T19:17:30.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,9u22G8GWRMs9cEiW9NMkJxtNKzxMtr6acVE4Tuuz8gqT,10000000,out,1.944,9,SOL,1.0
5suhfwqwXnnRbUnZGxwPTAs4BiqvHDsD6RUiSYXa1dBRdAK5JJTR4zzmR8Kw6kEkHMZtVp8P18MvVNpFaeSPh532,1761074221,2025-10-21T19:17:01.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,2PHSjz3qj8E6vZKEMvwkGJakjGACFeRgKWa67U2jVhKt,10000000,out,1.944,9,SOL,1.0
4vrTH7bpBoPShgbArVC16hw1guJQadUWWEwk2BsH8rsSzgWpenYvz3N5g43nZX1GYL4dHgDUuKpmLSBZixHoDanz,1761074031,2025-10-21T19:13:51.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,91LwpMSZLQdLieqcj7kivgwNiRe4wFFsP2Ti6cnfoRXC,10000000,out,1.9428,9,SOL,1.0
57ezixBkzY5zrxyEcdYBqeDqZ6fSShssdhgPe6MrnC17rTEdwHY4ncHf7feGsrz4bTukBkosfWxrjLxq6QU2TmCV,1761073140,2025-10-21T18:59:00.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,87R4TztHEBUxYmN6zEjgMwZ5RkddtSdWz87msR64dQTf,10000000,out,1.9421,9,SOL,1.0
4e22h6Qo5YrurwijFH9VwrRyde8FFugVpAKYRS6cHYdvWiff9W4kcJuM74EbHSEi8hfQyvGnQvTBjJM3k1vYBZeB,1761073071,2025-10-21T18:57:51.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,63q8CdhoGM93GW8A4UZkHZjiZDoPMZgHDNpCNYsKVmBX,10000000,out,1.9421,9,SOL,1.0
2RYsmuJqqQCoenN4ZHsCNEMZyYS8PiyC4EWM8uw9GjHCGTRLJoT7hzUNBBRABAFu8pXjCySavdzc6Ytkygiz2TFW,1761073041,2025-10-21T18:57:21.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,3E83N24zn69w7V5tbJRaWetwueW5TqwgULEKVMsAWHoi,10000000,out,1.9421,9,SOL,1.0
BM4LW432drJva9VbABf2VFSanLJxDSRGLgTMTkYFLeBU4Dtcufxt8MuFo1GfnBeJmRW6stt6DuiM9Sg3kqFLSgW,1761072520,2025-10-21T18:48:40.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,7aezK7wWucbqC8F8t3WZttrSa3C1Tad6z69Dj9eEKnzU,366912634,out,366.91,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.0
5W9i427jspL3NvkAEMCGBQf26HJVskoNaVFtjVL7YsPZZvDmW1xJMXKxhWrg8BuF48J1YQnvm6esfACohAA3yAP8,1761072151,2025-10-21T18:42:31.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,DDTxnxuiZHZKm31ccmYYoMSaM4m7zWw12yBYzWAZzP5A,10000000,out,1.9406,9,SOL,1.0
4hxDDSeH1eJ1ty3hBCqjB8iZGjukWsPqPj9A7ntAEdnEFUcaGmg3n6FpztaDv1EXTNnq5KkWn8idxQ4W7mttQj37,1761070850,2025-10-21T18:20:50.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,4uQL1tNk5XYotwn73zV2yTRZEHGz68JeX5RppWQtrfbw,10000000,out,1.9411,9,SOL,1.0
2Pu5zLwWtoCfQY96JAhaT5LZuTeyneBUjVD6REwWFQmW64Eus9hTAjQQpeLxPFF6chrEQtYKsk2X3BhnKN1yoZCY,1761070500,2025-10-21T18:15:00.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,HYH8LtcBGoNvv8k1nvn43o9KctL12qrZUSZ16DBoU7m,10000000,out,1.944,9,SOL,1.0
5iaRvScfnkmZrRuDX9fxoZ1LSt5HLMBxBjs8U3mAWRK1PMubFzoerCQLLa7Shmb43rK9m6ERepkk1VPM314EhK3M,1761069232,2025-10-21T17:53:52.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,Eoagr5Fr2Pa5hWvdBViKBrRWn71L543EKyvWogjTFca2,10000000,out,1.9512,9,SOL,1.0
2yrHZUcPndgeXnHbrigKLcR21KbKxrcSbPWGY5V82YojXGnPcNcxUVDVbEVHWK4PdqhcEhsezQiJ61AAoKV1gFXi,1761067701,2025-10-21T17:28:21.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,HQkKmDUArXQCggneXFbV9K6zHwTGg7u7Lz25HFpLG169,10000000,out,1.9328,9,SOL,1.0
5GMz6z3jNvQZrmhFrmJjyNBrUCsj4CFNf31G9ucUThPWo6Jr7iku4kUncguyRRKfNWgfaxFHwNPsxVvq2nYrhSzi,1761067642,2025-10-21T17:27:22.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,5tXh9UUrnHhnuLBFt7YGsQXLbcHUBjNxusKAykMwCsKN,10000000,out,1.9328,9,SOL,1.0
5jcaebNRp113zhVgafPFUhiPuaSyDVZEDX2B1M6bZXvdY86kbosCZuPS2rT7Ue14gAqT3CLYaRzcZTuatCjzxLfS,1761067641,2025-10-21T17:27:21.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,BhRd7GbgkEi9RSHYCjF6Ve69e2zrZKSV6HyKFjHLfYuH,10000000,out,1.9328,9,SOL,1.0
5T4Z7o4b8pYr7CTJ9tYqBZ11Lp1rtJvJkGd5K6WXsmzXNPC6RNAxhrkMfNMR99tT7MzCs1RVU6srGTT6dyvA6Adj,1761066841,2025-10-21T17:14:01.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,GwhUvMTQRAdtZqDNxjoZcTFrKxapEqDfkGRVQt3h97cb,10000000,out,1.9428,9,SOL,1.0
2rRYzPNHYU7cutWRvF4xNWSfAC2DpiraXGLYRUGRncpxzxrVQhxxV3xoWWTzHRtTMRL558PMkXQnniNWNb7N6GmT,1761066661,2025-10-21T17:11:01.000Z,TRANSFER,HiMhS6KajuD6bBeXX8XS5QXbhWAuA5tqXTJUQRkFJDuS,9kaTFZEWTiBKkMr2P44irY1BkycNDT5Daj5aQg5jdaz1,10000000,out,1.9421,9,SOL,1.0
